PLR_ID,public_tra,eating,culture,community,health_car,public_ser,education,schools,universiti,kindergart,outdoor_fa,outdoor_le,night_life,water,ave_rent,social_hou,public_hou,dyn_ew,five_y_pls,dyn_sales,child_pov,dyn_unempl,noise,air,green,bio,B_age,mig_rate,label,PLR_NAME,BZR_NAME
08100206,130,214.0,24.0,15.0,126.0,29,1.0,1.0,2.0,32.0,382.0,3.0,107.0,0.0,11.519999313354491,6.729999598860741,9.549999430775642,-2.019999879598617,62.899996250867844,41.439997529983515,43.15,1.92,1,1,2,2,B_1940,0.586783770486899,1,Flughafenstraße,Neuköllner Mitte/Zentrum
03400828,64,26.0,6.0,0.0,12.0,16,0.0,1.0,0.0,11.0,47.0,7.0,7.0,0.0,10.506433164285209,1.659865255737586,20.22617071594184,6.009627512189254,66.10521655614126,29.39558314364056,8.79,-0.24,2,1,2,2,B_1941_1990,0.196905581766512,2,Spiekermann Straße,Pankow Süd
05100316,206,57.0,7.0,2.0,32.0,15,0.0,0.0,1.0,11.0,113.0,6.0,23.0,1.0,7.994729710937027,5.975750964603648,12.63210667016865,6.4533593001189,63.58015325428453,33.37543401509618,44.02,1.02,3,1,0,2,B_1940,0.404633047798833,0,Carl-Schurz-Straße,Spandau Mitte
11401033,58,8.0,0.0,2.0,5.0,11,0.0,0.0,1.0,1.0,184.0,9.0,1.0,2.0,9.480698111486308,2.035923587669786,31.125962183455375,9.962106518578512,61.258431139438905,20.638310374579888,30.39,0.54,2,1,1,2,B_1941_1990,0.370908446211927,0,Gensinger Straße,Friedrichsfelde Nord
11401135,58,6.0,0.0,4.0,21.0,14,0.0,0.0,0.0,3.0,463.0,45.0,4.0,2.0,9.490681191172916,2.038059135130607,31.093527883852364,9.990733607041184,61.22288044678047,20.725393125242555,40.36,1.75,1,1,0,2,B_1941_1990,0.287760864016227,0,Dolgenseestraße,Friedrichsfelde Süd
04501041,131,382.0,11.0,6.0,72.0,48,1.0,4.0,0.0,15.0,189.0,2.0,62.0,15.0,13.06986557587865,4.708756480895682,6.797726783051039,3.369730744863046,64.77070612997863,72.06867847420274,11.8,0.56,1,2,2,2,B_1940,0.466500254162182,1,George-Grosz-Platz,Lietzenburger Straße
04300415,153,121.0,7.0,1.0,34.0,29,1.0,1.0,0.0,27.0,138.0,0.0,18.0,3.0,13.059898777008057,4.700272779017687,6.786614683568478,3.367131746411324,64.77607012972236,72.04626482069492,13.77,0.29,2,2,1,1,B_1940,0.389493856770939,2,Lietzensee,Schloss Charlottenburg
07601238,155,12.0,0.0,0.0,10.0,24,0.0,0.0,0.0,5.0,20.0,5.0,5.0,1.0,8.100918366439764,12.702600688740713,26.666586643608643,1.994583732855463,71.05084876529094,11.132117749713471,37.3,1.45,1,1,1,2,B_1941_1990,0.399623899463886,0,Marienfelde Nordost,Marienfelde Nord
02400521,79,47.0,6.0,6.0,27.0,25,1.0,2.0,0.0,9.0,230.0,27.0,12.0,7.0,14.631124152849079,1.120525257992558,37.49479331642505,6.093800712513039,59.69782231992519,56.38455425264081,21.74,1.51,2,2,1,1,B_1941_1990,0.350305995306409,2,Friedenstraße,Karl-Marx-Allee Nord
07300517,137,115.0,5.0,3.0,197.0,31,2.0,5.0,1.0,53.0,164.0,2.0,24.0,4.0,11.299883995394337,1.251325342289638,1.974322437196388,1.369480734867975,69.98545932061155,69.48302272033295,6.91,0.55,1,2,2,2,B_1940,0.28676720173488,2,Perelsplatz,Friedenau West
06200311,99,10.0,0.0,1.0,10.0,14,0.0,0.0,0.0,7.0,30.0,8.0,5.0,1.0,9.29017644037505,6.219402775457465,9.608501898856387,2.819935657031023,68.97972710032909,31.995959433000102,14.21,0.41,1,1,1,1,B_1941_1990,0.242707254797612,2,Alt-Lankwitz,Lankwitz
12100103,109,23.0,2.0,3.0,25.0,14,0.0,1.0,0.0,14.0,146.0,15.0,19.0,0.0,8.97,5.88,3.04,5.4,63.87,40.43,44.2,0.9,3,1,0,2,B_1941_1990,0.44743560703492,2,Breitkopfbecken,Ost 1 - Reginhardstraße
10100313,115,19.0,1.0,3.0,6.0,20,0.0,1.0,0.0,0.0,203.0,16.0,5.0,1.0,7.21,1.03,35.26,3.12,70.54,3.41,21.73,0.51,1,1,0,2,B_1991_2015,0.248784129847304,0,Alt-Marzahn,Marzahn Süd
07200411,61,135.0,4.0,5.0,50.0,21,3.0,1.0,1.0,30.0,105.0,1.0,35.0,4.0,13.951114751650021,4.161552571086213,7.964143834346905,3.259857901111245,65.19273037861102,56.55257645746693,15.81,0.96,1,2,2,2,B_1940,0.44556642420796,3,Julius-Leber-Brücke,Schöneberg Südost
04501149,125,147.0,6.0,5.0,69.0,32,5.0,3.0,5.0,30.0,96.0,1.0,17.0,3.0,12.9,3.14,3.93,3.03,65.66,70.4,15.83,0.8,1,1,2,2,B_1940,0.405656974374158,3,Nikolsburger Platz,Volkspark Wilmersdorf
03701555,53,319.0,16.0,10.0,49.0,24,6.0,5.0,2.0,33.0,119.0,3.0,77.0,8.0,11.258883456494658,0.390348151568323,12.773873484581708,5.208186966851353,61.17019073944539,59.90892315013334,5.19,0.61,1,1,2,2,B_1940,0.360763937585507,3,Sredzkistraße,Prenzlauer Berg Südwest
09502043,144,16.0,1.0,1.0,18.0,26,0.0,0.0,0.0,2.0,71.0,3.0,5.0,0.0,10.567760286717967,0.952121049370617,15.187930067922279,7.678018519581237,67.20227612570861,22.593082542166233,9.06,0.5,1,0,0,0,B_1940,0.097353197477808,2,Dammheide,Köpenick Nord
05200422,61,3.0,0.0,0.0,2.0,6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.82,10.45,19.87,3.56,67.09,29.07,22.77,1.37,1,0,0,1,B_1991_2015,0.200992642179554,0,Werkstraße,Brunsbütteler Damm
04501040,107,302.0,7.0,3.0,65.0,39,3.0,4.0,2.0,22.0,148.0,3.0,48.0,11.0,13.069833488296718,4.708461027126759,6.797186699835583,3.36966674332507,64.77087310226634,72.06836369037627,7.07,0.88,1,2,2,2,B_1940,0.442079279085414,1,Hindemithplatz,Lietzenburger Straße
09502042,81,11.0,1.0,1.0,17.0,16,0.0,0.0,0.0,4.0,27.0,3.0,6.0,0.0,10.569826039906184,0.949919123535801,15.197078507441619,7.669619852168544,67.20189171542181,22.60591596371465,6.0,0.46,1,0,0,0,B_1940,0.097355465408981,2,Mittelheide,Köpenick Nord
11100204,75,6.0,0.0,4.0,11.0,15,1.0,0.0,1.0,4.0,118.0,1.0,1.0,0.0,8.03993789048116,0.550035795613585,52.918681287159416,5.309836497324867,71.09995653937555,14.049205909077791,35.73,0.94,1,2,0,2,B_1941_1990,0.337037236911588,0,Falkenberg West,Neu-Hohenschönhausen Nord
03400827,73,55.0,7.0,2.0,32.0,22,4.0,4.0,1.0,24.0,118.0,9.0,21.0,2.0,10.51000048788301,1.639998465944352,20.259993294070174,6.009997018949898,66.09999559348391,29.480059940385956,10.59,0.82,2,1,2,2,B_1940,0.196905743179077,3,Trelleborger Viertel,Pankow Süd
02100102,182,136.0,7.0,6.0,32.0,28,0.0,4.0,3.0,14.0,267.0,21.0,19.0,10.0,13.355932801949166,25.97812810443749,28.541453524464888,0.909014772175142,68.48149619764001,18.362640253568244,53.44,2.52,1,2,1,2,B_1941_1990,0.678611816972122,4,Mehringplatz,Südliche  Friedrichstadt
08100105,77,50.0,1.0,3.0,27.0,15,0.0,0.0,0.0,22.0,218.0,4.0,29.0,2.0,11.518562117090768,6.726687001903628,9.553875620944892,-2.015560281763319,62.90487172078196,41.43427187551133,62.41,2.81,1,1,2,1,B_1940,0.612171291083813,4,Silbersteinstraße,Schillerpromenade
07601341,104,15.0,2.0,0.0,8.0,17,0.0,0.0,0.0,8.0,34.0,4.0,4.0,1.0,8.100675343293696,12.712096161236987,26.697877581967038,1.99523204238154,71.0576393537037,11.07333312288858,17.55,0.59,0,0,0,1,B_1940,0.398161935613245,0,Diedersdorfer Weg,Marienfelde Süd
08200623,103,15.0,1.0,1.0,15.0,19,0.0,0.0,0.0,5.0,192.0,4.0,11.0,0.0,8.670026423388334,10.469875778690023,15.160045892680355,2.000051297132905,70.37993812254234,17.980228910289245,35.82,2.18,1,2,1,2,B_1940,0.565100040279776,0,Park am Buschkrug,Britz Nord
06200422,138,31.0,2.0,1.0,33.0,28,0.0,0.0,0.0,8.0,37.0,1.0,8.0,0.0,9.29,6.22,9.61,2.82,68.98,31.99,10.57,0.74,1,1,0,1,B_1941_1990,0.218233278204746,2,Oberhofer Platz,Ostpreußendamm
11400927,83,68.0,3.0,3.0,17.0,9,0.0,0.0,0.0,8.0,264.0,14.0,30.0,2.0,9.490947418553114,2.035756429207395,31.099323139513437,9.97822358854377,61.216939861498545,20.717441407666197,10.19,0.4,0,1,2,2,B_1940,0.247303473582778,2,Victoriastadt,Neu-Lichtenberg
02500729,64,85.0,6.0,5.0,42.0,24,4.0,1.0,0.0,17.0,326.0,15.0,38.0,2.0,13.954100649021568,0.739545746003278,8.444139243434183,9.82500905459281,52.43931839594151,84.11571458176243,12.3,1.02,1,1,2,2,B_1940,0.341632935810519,3,Pettenkofer Straße,Frankfurter Allee Nord
01200625,93,78.0,2.0,3.0,31.0,25,2.0,1.0,0.0,16.0,180.0,3.0,23.0,2.0,14.53,6.69,4.41,6.07,59.13,52.36,47.31,2.73,1,1,1,2,B_1941_1990,0.597575133420089,4,Lübecker Straße,Moabit Ost
09200511,87,36.0,8.0,2.0,45.0,24,0.0,1.0,1.0,13.0,201.0,10.0,16.0,0.0,10.22,2.91,25.39,16.16,55.36,43.32,32.16,1.35,1,1,1,1,B_1940,0.242973329918727,0,Griechischer Park,Oberschöneweide
10400940,120,8.0,2.0,1.0,8.0,20,0.0,0.0,0.0,1.0,58.0,3.0,0.0,0.0,9.709999878643622,0.550000162205717,0.750006913647985,5.790000585683639,76.55999127434526,2.41000958969452,4.74,-0.02,0,0,0,1,B_1991_2015,0.080174628830316,2,Elsensee,Mahlsdorf
12500824,125,32.0,2.0,0.0,19.0,19,0.0,3.0,0.0,4.0,105.0,5.0,6.0,3.0,7.550873820722044,1.562606514267973,42.201934745385365,3.381942989272502,69.89551605015353,15.804369920001191,13.2,0.76,1,1,0,1,B_1940,0.162454306692991,0,Ziekowstraße/Freie Scholle,West 3 - Borsigwalde/Freie Scholle
06400737,167,33.0,1.0,1.0,10.0,23,0.0,1.0,0.0,5.0,143.0,2.0,5.0,3.0,11.447815031421923,2.4693962690419,2.069603347688389,2.917757101954339,69.69109078848487,21.31381342703535,3.98,0.27,1,0,0,0,B_1940,0.314988097366786,2,Nikolassee,Zehlendorf Südwest
09200715,120,37.0,1.0,1.0,22.0,24,2.0,0.0,0.0,4.0,176.0,1.0,3.0,1.0,10.231624953946765,2.863935295098095,25.24499026398859,15.937675506827986,55.57890074294248,43.13758110055053,14.89,0.65,1,1,0,1,B_1941_1990,0.420731678914307,2,Wista,Adlershof
08200728,85,12.0,0.0,1.0,9.0,18,0.0,0.0,0.0,0.0,89.0,8.0,2.0,0.0,8.67063352569472,10.469169942805893,15.159049669564704,2.001988468315103,70.37899524872365,17.985292203471182,38.06,0.95,1,1,1,1,B_1941_1990,0.33445189843513,0,Ortolanweg,Britz
08401243,204,22.0,0.0,0.0,24.0,25,0.0,0.0,0.0,2.0,159.0,8.0,5.0,0.0,7.90084981027976,18.565167257476933,9.782922037698519,1.931507354391069,73.5574973585506,10.656132531195471,26.2,1.71,0,1,0,1,B_1941_1990,0.300679765142347,0,Alt-Rudow,Rudow
02200208,142,138.0,11.0,5.0,32.0,25,0.0,6.0,1.0,20.0,209.0,16.0,40.0,2.0,14.409856117810413,5.632764702171261,4.903212045399997,2.409795833534444,63.390689121895996,48.01596803154913,24.35,1.12,1,2,1,2,B_1940,0.440054122869684,4,Rathaus Yorckstraße,Tempelhofer Vorstadt
08300935,97,9.0,1.0,3.0,7.0,14,0.0,2.0,0.0,7.0,85.0,5.0,1.0,2.0,8.220506923181238,6.544424007214839,27.136505091753786,2.329628656236455,73.0370093403128,24.222966022084,40.83,1.81,0,1,0,2,B_1941_1990,0.437391985050216,0,Gropiusstadt Süd-West,Gropiusstadt West
08200727,113,16.0,0.0,1.0,12.0,17,0.0,1.0,0.0,3.0,177.0,6.0,5.0,2.0,8.669897501073137,10.471079825980562,15.1592831281884,1.999990700872586,70.38042496835638,17.97902325362593,33.83,1.24,1,1,0,2,B_1940,0.297042522170351,0,Parchimer Allee Süd,Britz
01401043,101,92.0,7.0,10.0,50.0,20,1.0,2.0,0.0,29.0,244.0,4.0,61.0,1.0,9.601338460445403,5.916072924525943,15.249473213532474,1.083722312753089,61.66483130124164,43.481794612153905,60.19,2.09,1,2,2,2,B_1940,0.68581833874377,4,Antonstraße,Wedding Zentrum
12100206,112,4.0,1.0,1.0,6.0,11,0.0,0.0,0.0,4.0,34.0,4.0,4.0,0.0,8.968771141667968,5.876856626609805,3.066529908315861,5.399751379600493,63.872636335642305,40.425151091943256,28.02,1.34,3,1,0,1,B_1940,0.325046861099056,2,Humboldtstraße,Ost 2 - Alt-Reinickendorf
11300620,57,22.0,0.0,0.0,14.0,18,1.0,1.0,1.0,0.0,173.0,12.0,10.0,5.0,8.720250550733182,0.592867603893392,32.854121050637914,4.898351537309354,62.092982779509626,6.994756947822171,30.35,0.97,2,2,2,2,B_1941_1990,0.338269286143405,0,Fennpfuhl Ost,Fennpfuhl
01100311,204,106.0,6.0,6.0,14.0,37,2.0,3.0,1.0,7.0,172.0,10.0,30.0,3.0,16.169205054731574,1.839628314636648,16.67076366549125,11.297310435438995,56.71154378142674,48.923856504836586,38.73,2.31,2,2,2,2,B_1941_1990,0.458674375248303,4,Karl-Marx-Allee,Alexanderplatz
12100101,144,41.0,14.0,11.0,40.0,22,2.0,2.0,0.0,19.0,168.0,7.0,39.0,1.0,8.971530927531422,5.896296440768055,3.062216235920787,5.39533030823106,63.868933631355176,40.41728328355355,46.51,1.75,3,1,2,2,B_1940,0.550105574564817,4,Letteplatz,Ost 1 - Reginhardstraße
04501042,192,325.0,12.0,3.0,71.0,48,1.0,3.0,2.0,8.0,296.0,3.0,65.0,16.0,13.069860052120204,4.710862900412176,6.802016349502373,3.370159008646151,64.76987351038188,72.06487418944306,31.67,2.39,1,2,2,2,B_1940,0.573268458245134,1,Breitscheidplatz,Lietzenburger Straße
01100101,116,106.0,4.0,0.0,30.0,28,1.0,1.0,0.0,4.0,272.0,2.0,35.0,10.0,16.160114119450736,1.860361229615228,16.660496594595028,11.280456669840786,56.729444648258216,48.92800768299232,19.4,1.46,1,2,2,2,B_1941_1990,0.599294078489359,4,Stülerstraße,Tiergarten Süd
03300413,55,6.0,0.0,0.0,9.0,8,0.0,0.0,0.0,0.0,37.0,11.0,0.0,0.0,9.21,10.06,4.96,5.97,71.31,0.46,2.7,-0.07,1,0,0,0,B_1991_2015,0.09385594181059,2,Karow Ost,Karow
09200716,77,25.0,1.0,2.0,26.0,19,2.0,0.0,0.0,2.0,52.0,3.0,6.0,2.0,10.219999390840531,2.909999826550484,25.38999848663807,16.15999903678894,55.359996700286864,43.319997417926785,23.9,1.15,1,1,1,1,B_1940,0.20408325221325,2,Dörpfeldstraße West,Adlershof
08200730,119,16.0,0.0,0.0,11.0,16,0.0,3.0,0.0,2.0,93.0,5.0,5.0,3.0,8.669654737897217,10.466980943419038,15.169213531110435,2.00025367481634,70.38204790577292,17.98480329828337,20.87,3.52,1,1,0,1,B_1940,0.322833382499087,0,Handwerker-Siedlung,Britz
01401048,95,93.0,2.0,8.0,52.0,21,3.0,2.0,1.0,30.0,212.0,7.0,63.0,1.0,9.59999942779541,5.879999649524689,15.239999091625213,1.079999935626984,61.6599963247776,43.519997406005864,51.92,1.93,1,1,2,2,B_1940,0.599162304252393,4,Leopoldplatz,Wedding Zentrum
03400619,134,15.0,1.0,1.0,8.0,12,0.0,1.0,1.0,9.0,31.0,3.0,0.0,0.0,10.50717209719707,1.649744055161282,20.210822732710692,6.008135069854543,66.09871154071043,29.493351676340026,10.13,0.55,1,1,0,1,B_1991_2015,0.191472915764983,2,Wilhelmsruh,Schönholz/Wilhelmsruh/Rosenthal
12500927,211,29.0,0.0,1.0,18.0,23,0.0,0.0,0.0,11.0,61.0,9.0,8.0,0.0,7.55,1.56,42.23,3.38,69.9,15.78,20.69,1.01,1,1,0,1,B_1941_1990,0.245263365455899,0,Wittenau Nord,Nord 2 - Waidmannslust/Wittenau/Lübars
03200204,82,3.0,0.0,0.0,2.0,8,0.0,0.0,0.0,2.0,75.0,8.0,2.0,1.0,10.759384870319954,3.209599221395765,3.458241701057341,5.409655453907435,68.99999893697931,22.10924828975971,4.24,0.47,0,0,0,0,B_1940,0.061797889361405,2,Blankenfelde,Blankenfelde/Niederschönhausen
10400941,111,9.0,1.0,1.0,6.0,18,0.0,0.0,0.0,0.0,45.0,4.0,0.0,0.0,9.710093868210825,0.550043770853517,0.751581758202519,5.790205633138394,76.55897325427271,2.412211139376304,2.89,0.03,0,0,0,1,B_1991_2015,0.080198024752771,2,Pilgramer Straße,Mahlsdorf
08100101,116,174.0,18.0,13.0,74.0,28,2.0,2.0,2.0,27.0,342.0,1.0,67.0,0.0,11.521094410739696,6.72947258915454,9.548275396584051,-2.018181029614534,62.90028738537399,41.442492310093,40.42,2.01,2,1,1,1,B_1940,0.570331687530418,4,Hasenheide,Schillerpromenade
11300616,53,14.0,0.0,1.0,16.0,17,0.0,0.0,0.0,0.0,156.0,2.0,11.0,4.0,8.731207367400348,0.594239201612945,32.74903239752836,4.895820446474536,62.08936467413762,7.356245206854946,48.94,0.92,3,1,0,2,B_1941_1990,0.36282118089127,0,Hohenschönhausener Straße,Fennpfuhl
